words,sentiment_coeff
trkiye,-60.677482747062
need_help,56.94997510139366
let_mama,-52.92058002605468
paper,62.47538003789731
clap,-47.648050951230374
sabotage,53.15937757374214
ship,55.510534108001025
refugee,58.03403661626174
black_white,-62.08365414374317
palestinians,63.83855491209128
consist,55.48142186523696
duet,-40.21472806447489
succession,63.8677692448544
iplo,56.1290050225479
singing_contest,-49.7854322434396
standout,-63.43981801082789
float_earth,61.20174252999804
manager,53.71182905436819
loreentattoo,46.919030705800544
japan,-56.50856267320373
progress,58.293083241592115
john_lennon,-56.700401694728875
expose,62.40477954665723
san_marinos,52.224511043217575
thing_stand,-53.03546459957235
denisepipitone_miss,-48.38952626340218
rema,-66.40015124903489
croatias,48.0624073859127
ago,-58.599234162309095
petra_mede,48.587076967935126
unicorn_queen,-49.25485214232393
coat,49.58393766940411
teamblankastajkow_esc,57.52713324635285
dick,53.13433022641943
actor,-72.53835889703032
useful,60.861152672213244
marketing,-64.3680221420559
cast,-50.976029909336006
pe,51.62536375819824
expensive,59.84274691904068
liverpudlian,-57.881855656236034
trailer,49.66217690805863
serve_cunt,-50.42588061625138
yr,-56.54074990923668
battery,-66.8598905027017
supply,69.84761522541531
russiaisaterroriststate,-51.25951275874409
chinese,-62.56460681340928
primer_ensayo,49.05548273464778
cult,47.18723288038681
sandwich,-57.662597689543375
slomo,53.57639205502638
rep,64.32186225747459
donor,-64.78200643260439
globe,-52.65395520591191
liverpool_scienceisfun,-65.32326707945481
bennettebu,-51.441159807002094
ofc,62.80418050836154
unofficial,-60.15145085824008
benidorm_fest,56.465735717361405
tick,-65.26944138225123
john,68.2727285083735
satin,-60.74202872060406
dua_lipa,59.58434403714893
come_true,-54.324653055791636
cafe,-52.69506358479192
king_queen,-51.59071536324425
crisis,-59.571140199113884
selfie,-58.755735389220256
cliff,59.73880964420299
musicvideo,66.94056805173041
andy,-67.12097315482016
fever,59.242613374807085
north_west,-59.42766755921319
fabric,64.29255152138823
perth,-63.3682550119068
dose,62.13814063217993
liverpool_hotel,-60.1438339778708
unicorn_noa,-47.75928590230546
stunning_performance,-58.586995767994715
tire,-56.29983739714247
swap,72.73687512500341
marco_duevite,-35.30750117758138
armenia_brunette,49.84704018611019
mothersday_bornpinkinsingapore,54.87216117715582
representation,-51.886852845534804
goofy,-54.421849506264756
entrance,61.903665620734195
drunk,52.92268598847411
college,53.220127143410416
handy,54.09918751971629
ukrainewillwin,-50.75167693908264
pussy,-52.85422383686277
chair,-56.8527695640529
darle,-65.57575196983456
bee,-67.2465575610314
jumpsuit,57.828514474081835
abolish_jury,41.78752361465235
photo_story,-39.810707775964666
sundayfunday,59.440845863191335
standard,-61.5731841113918
public_opinion,54.34005250754547
feel_sorry,51.898152587225155
iru_echo,-55.49196545956599
massive_thank,-59.85617434572814
league,-56.77214035653382
halamadrid,66.11482686180494
tedlasso,52.670397288131646
render,66.6065368650593
ribbon,-65.39273938264581
lazarra_france,54.356163185797975
st_place,62.47173019281068
elevate_nowplaye,50.83539774872527
attitude,-56.17281289703042
hai,-64.58634881289217
book_free,-52.5542331608797
floatingearth,51.72999019285528
gundogan,77.3765207722249
cornelia_jakobs,45.37196661109554
western,55.15295970177278
spain_france,53.49091005030418
weirdly,57.801977794585454
equipment,57.01605521095387
corinne_cummingebu,-54.16181504919135
gustaph_becauseofyou,48.2220735756435
estonian,-49.25022203000589
teacher,63.583024190775035
submission,-51.82541017760742
desk,-61.44813631055287
amp_sarah,54.00935454032969
pay_attention,-61.09472518026554
raid,64.04158652196712
dollar,-59.99453966930676
juryvote,-50.0686685263376
software,-61.10181600718849
error,57.40537972478398
mr_bean,58.925773275199866
deserve_high,50.361063865334856
pointless,-53.37187119418516
slip,61.2432019023877
ar,59.95699550399329
assignment,63.006802903128126
smell,-61.53103338879578
iceland_dilj,-46.847387551495565
ferry,-65.0597153950294
spotlight,-57.49361213752616
music_competition,-64.18066158821908
aware,55.67393997299836
affect,62.38493014433341
importantly,-64.90059070992156
songcontest,60.0621446578131
hilda_baci,-56.34593643471151
goa,-45.968338137652594
swedish_singer,-56.141645006488034
livunieurovision,-63.463717178365044
chief,-62.75113336053008
dedicate_meditate,52.68869215020808
workout,-71.09856394033947
translate,-57.28165364566481
contain,-57.42925959972048
bolero,-50.608669457881206
ensemble,61.571800840602364
mothersday_cskvkkr,67.58720503920011
soarele_luna,-66.20161651087702
arcade,-58.090662212012404
discussion,-61.66625574866176
bookie,-51.65161073708705
purple,-54.608154858197125
workshop,63.192680671776216
declare,-66.44517988447126
marcos,-56.12271828346287
enjoyable,57.20104212548592
significant,-48.03118458333185
windsor,67.33745426081546
enemy,56.0469971379287
custom,72.822016126976
charming,57.914855095997474
hard_rock,58.61558997794443
trigger,-57.73667473221982
heavy,-63.422459416321395
esf_esf,64.93118192168629
eurovisiongr_euroviisut,66.0520683285017
disrespectful,53.684473287407926
scam,-59.673039629886844
yoga,-62.367454230678625
twin,58.47172376894592
fcke,-50.504682212282276
conflict,-60.56280153737202
change_mind,-51.70726824733671
matching,63.13793483058578
davina_michelle,-60.062948816849946
davinamichelle,69.73412279995829
hildabacci_enioluwa,-60.62050711332608
responsible,66.18858013528582
claim_welcome,69.40128727800514
barcelona,-60.4133002789834
israel_allow,-57.55613097326211
grant,-65.37792697392082
journalism,50.501617747103
maintain,-58.48381101536614
media,-60.162076362437936
shitty,-67.57984022544896
heritage,-63.67568458623463
elevate,53.523325758045736
epic_sax,52.981826993428584
agreement,-54.19361559242396
scheme,55.23160487961808
lead_singer,64.8642345967518
oil,-56.11567035578009
comeback,68.01917357937546
blessing,58.77318685281117
bornpinkinsingapore_cskvkkr,-49.42393190748914
criterion,-50.27515687914285
wave,-54.567859249742476
celebration_music,50.97782416019678
engage,-52.677625305367755
want_sell,-59.07521560392377
wildyouth,53.82855833990056
fastx,-64.80437190749024
latvia_qualify,40.24658954419203
winter,-64.2244554998378
madrid,60.09145585840201
outside_st,-60.16867729990006
direct_message,-65.509734526071
great_earth,47.18172252107346
standing,-52.827519540446836
chatgp_chatgp,-70.82705989669454
iphone,54.54036868057894
tractor,54.16444017749536
lsgvrcb,56.35515484894349
live_blog,-44.79538795989833
academy,-59.978214821043125
playoff,-69.65003732643109
boom,-61.38947334053203
wow_amazing,-39.0135081336119
soundcloud,-68.00485352248627
ukrainerussiawar,-57.058393028710256
museum,-57.47611149880291
sir,-53.47925295096287
cyber,-73.6114458028288
empire,56.86700320189119
reunite,56.61164649407523
suspend,-62.02983761479117
vocally,-55.86406464141408
gymnastic,-56.22550132131265
stgeorgeshall,-52.762123630824775
properly,-50.50560858532358
fantaeurovision,-50.239266530139595
national_lotterys,41.574491399202856
carefully,-53.107491011352245
alert,62.05552249767731
napoli,65.88371897122573
explanation,-61.97161262289972
calculation,52.57069285987871
quarter,-55.5287974639064
btc_eth,-79.52065225287039
italy_spain,55.15477839497649
gidle,-69.43129133725512
caneloryder_doctorcha,61.74377433465173
edgarallanpoe,-49.76394137323452
wardrobe,-60.92356301811112
ii,61.0588512636275
digitalart,-60.05212336189626
favourite_moment,44.54355051128165
wa,62.962883662788066
obsession,62.97651013630649
deadline,59.02877554217062
power_ballad,46.92356623314859
suspicious,58.3371918323504
sustainable,62.37813681629584
hypocrite,56.14764008229116
whistle_note,58.327877280236955
personal_favourite,46.76600334448775
steel,-49.53928117226368
transition,-49.99235478829127
watch_react,46.98509055625169
wind_machine,-46.92547917698999
duncan,-56.32358141173398
warrior,-49.541307934555554
july,-62.2947769171148
extraordinary,56.32331064778384
propaganda,69.44498728602046
troop,-49.067309239351154
televoting_result,46.56971073713305
argue,58.71378488103133
centaurify_universal,34.20030994467646
israel_noa,-61.76105553176766
great_britain,-51.358435511312294
moldavia,-46.872868330972246
lorraine,63.52352836239331
odd_u,69.84614693702524
remo,-54.66102489736729
big_surprise,49.50488274250498
holy_shit,51.76770819334505
hum,-52.87815004652469
key_change,51.719909046413164
newcastle,-58.87032589433165
respective,58.03528665327947
aesthetic,57.16904372884858
empower,-53.650875336320446
funky,68.6865888708992
fyi,55.076036843862134
natural,-54.28428536621892
lead_pack,51.06404819202846
gf,-59.249742245533355
mayday_labourday,-60.978768220648206
rrvrcb_turkeyelection,-73.44878124434742
erdogan_erdogankazanacak,-60.68820157875946
tuerkeiwahl_amici,54.2401997105619
vlog,-57.58783652158403
princesscatherine,-59.27932226062371
meghan_markle,-53.50862938440623
corrupt,-50.38771807064059
wolf,-56.99919714304611
finlandwon,62.86336866342191
baci,67.30909454295919
open_link,-48.42429465751124
amici_amici,-60.183763376393316
worst,-44.5951753315433
ashame,44.946608636590774
fairytale,58.21154271944962
mystery,51.8060438884568
clever,-58.11413751054657
constantly,58.71851241227314
togetherness,-61.34307940210244
dancefloor,-62.107690162567096
safely,58.80114641406802
shocking,52.273769411889994
lay,-57.96367032273335
cardiff,55.28563860744483
melf,-53.76950430937025
economy,-61.56579963360324
tap,-49.65395799001094
team_work,-61.106022212080504
hole,-51.39340713696121
detailed,-66.05403976092913
fall_asleep,47.333161639989214
boxing,-47.74049836100529
spotify_represent,-44.92315453061534
campy,61.57593356124077
romania_theodor,-51.31311433080726
expression,77.40326886493678
visually,63.31851615198974
try_hard,45.34165877364298
gosh,-50.965475127313844
interaction,-45.83910239569369
tool,-64.95848389282601
teenager,-61.73466313568166
attraction,-66.72805854612392
afford,50.20373838015431
novelty,-57.408129468100945
climb,-52.74931847719662
payment,-60.80690726476876
homosexual,56.42424818958756
task,53.43376084182079
point_view,-40.82192555370614
release_new,-48.74914109888384
ariana_grande,52.425380804844295
strawberry_field,-59.08500246454035
postshow,51.53530809856267
dear_friend,55.29093440273985
withdraw,59.466769927872065
streak,-44.11939433045725
imagine_peace,52.92153325293377
malta_qualify,-46.18033573578289
virtual,61.938650386894615
separate,63.551897170132314
apartment,-71.3046903895627
perspective,56.73856105834522
editor,48.095273265644146
drag_race,49.76460761633938
liverpool_lime,49.95649666469417
award_point,-61.90183051294737
steve,-42.463108568374736
enter_stage,-35.05264613525779
successfully,73.32690007449835
convert,59.34369483653265
native_language,-52.10271602868142
originality,48.723324522336675
discourse,-64.413781437623
questionable,-64.67065845258308
musically,62.480345035057745
sparkly,58.77644683431734
hey_guy,-52.445411864222145
hunt,-52.16459005055084
points,-53.56320684398412
mesmerize,-45.93128589104553
opensea,-56.784956413706986
analyse,-60.34796075228952
eh,-52.87924518990893
es,67.5167304377701
bgt,51.925811762705386
sober,-50.67104702393473
reason_wait,29.129889589533427
clash,54.369465300703354
assume,-50.26310031610487
noakirel_israel,48.972175722632144
vogue,-50.76486744339994
krij_tvorchi,-52.5317791067087
destination,-55.846061917378925
showstoppe,65.55025466455162
salad,64.09039367963351
dominate,42.18354609551015
engineer,54.71298759122368
paris,56.51604365564224
sample,-54.3379923984886
soldier,65.04272922422324
satellite,-55.781526553170174
revenge,-60.00219720381346
takeover,51.43642866137417
hint,-57.60810284220324
jones,-52.87698294375653
exchange,-56.32732662646359
plant,-63.184013908770225
duolingo,61.85596783385135
booking,-61.68048762260496
definition,57.05363736711242
classy,-59.1117257370805
waddingham,43.65937635753031
feygae,-64.12228466069946
hardly_hear,-50.669089220183245
doge,-68.9440422000732
definitely_deserve,-54.22810831687202
reject,48.77947434657738
liverpool_ynwa,40.72696189804648
buy_parent,-67.2138403092331
harryandmeghanareajoke,72.28348992924505
meghanmarkleexpose,65.60279515352764
fishtanklive_lisa,-61.792164538634495
negative,-73.67886039056995
xd,-55.995308165154924
rewatch,-60.64193853504519
csk_vs,-37.85163579241482
musicnews_news,64.41776467522993
blockchain,61.745113106920506
huh,51.29065620495263
hypocrisy,-57.159843022081354
loreen_respond,-59.84453211101376
surreal_historic,-59.73727198691422
congratulate,-55.61265133124454
salty,-49.970356929650464
interrupt,-48.49852965361472
sequence,-52.116280599947856
plain,-66.76785713130651
turkish,-57.924178692080176
dadi,-50.81332266464067
client,-64.4582907291646
overload,-61.126762298938694
war_crime,-54.18464720157603
totally_agree,52.8097275519705
jury_system,59.879853276379926
unitedstate,-58.70454452923046
change_rule,-43.61391748812829
teen,-56.050990591043494
popular_vote,50.62306591390776
deserved_win,51.97682648103186
method,-55.59964658744552
prouder,57.346318975176374
canal,-60.047255730920455
generic_pop,-63.201055897754436
wake_morning,-42.99497374653767
iink,68.12743397282702
tax,-74.98631665614704
heartwarme,-53.9392456124598
vote_rig,50.99962279400487
finance,-75.17319728374655
opening_performance,-66.40753801398432
germans,-52.30391566367141
speech,62.94252172946789
decent_song,-60.77347175442795
ilkturdabirelim,-58.944244544649145
holocaust,57.15693060668873
app_search,-61.58423490411681
eurovisionsongcont_eurovisionsongcont,-55.68017082034311
chachacha_helsinkiicehall,48.041046045678755
european_festival,59.408987882515426
paella,-62.51524939174122
brandnew,-60.569807775373825
global_chart,45.17343494148704
midweek,65.53465046087389
guccicruise,67.0391891166996
pump,63.84967829216138
pakistancivilwar,-65.05919619087639
innovation,64.87641292768308
conservative,-61.0171426324584
sheet,-65.26613732675953
dan,-46.14411788908935
celebrate_abba,-54.5734766522122
perfomance,51.39237891840977
myf,-49.84594290035529
freyrs_epic,-63.95875191889358
sketchbook_post,-55.83969985052561
airtime,-63.047551502013214
replay,49.476812419224196
ahhh,-51.5045109548863
batetiu_openbito,33.40615533078306
dish,-64.56166147378529
motivationalquote,57.761276771058604
lego,-42.658694408781
maemueller,-48.34514134786343
abstract,-66.87672843887606
v_plenu,58.4355451313307
similarity,50.90037053180091
ja_morant,-77.24083825359304
murphy_afolabi,-69.02619058321545
music_taste,-49.04618210060503
posteurovision_depression,-34.64477531168018
host_abbas,43.61673058362572
doodle,38.974966631341275
heartbreaking,-53.84834399981734
owner,57.248876284494195
loreen_deserved,-45.75363383770798
belgium_norway,-45.214150764548194
milkmaid,50.96555630719896
abt,-54.51499447003682
man_city,-58.95835806471497
live_arena,50.128842911788574
mallikarjunkharge_ilkturdabitiriyoruz,-50.50239059834015
patience,58.2985344964958
thing_miss,47.24975609737231
eth,-64.66434424401433
pay_tribute,-53.84607469874737
agent,-52.80262082672917
dadi_freyr,-53.64349490087157
convenient,52.67293213269143
ask_friend,-38.79489415753222
vtuber,-55.454743510808875
muslim,54.431754146621415
freyr,-52.3821975916461
eurovisionrtve_eurowizja,62.70828563495217
gracious,59.51371446316608
intervalact,-60.03016717704449
personally_like,56.24811283729382
televote_result,-45.1179231023483
weekly,-54.63051217528162
respond_disappointing,-52.972531493334444
hahaha,-53.29650636688727
alcohol,-49.184813458169835
warmth,57.16902825837639
awe,-59.744000075052774
tvr,-56.908420263947036
represent_market,57.72651139422511
imranriazkhan,-59.884010605537355
distrokid,-57.88540279633822
windsor_castle,60.085323209620825
asset,69.44484529331774
chachacha_kaeaerijae,-44.91201369266787
unleash,65.15728764206666
inner,62.983993593537036
hour_offer,-61.50284116483569
bonus_onlyfan,-69.31710691671015
bug,52.53336138363714
fishing,-53.78117379719463
ninth,-46.191691625436725
mothersday_ilkturdabitiriyoruz,-61.559258918311215
divide_jury,46.16067668060871
dead_alive,58.34423886633263
churn_butter,-47.506105736859
fully_embrace,-52.70192954526891
trending,48.66895897245048
triumph,-54.80231122434545
ryder,-46.93859038773145
hallelujah,-57.40294692973783
congress,58.672771862502294
russia_ban,-48.7062469395662
drum,61.900397474820444
actual_winner,-51.56173656678278
spotify_playlist,53.76361392602441
rob_night,40.44769514632828
george,55.29301941299445
gladiator,55.911628293785256
bornpinkinsingapore_secim,62.820010375017716
sundaymotivation,-63.867128629396085
sex,-62.78423742390079
gun,-56.05270503324732
view_figure,-45.53563838842035
case_wonder,49.021851968086345
eu_flag,-52.45284560570366
loreensupremacy,58.6479994407399
techno,48.230769561279544
word_tweet,31.26442924620314
m_shr,-72.47985523579302
interact,56.663934592362054
depend,-60.38718623315805
bake,52.71261662499449
superstar,-60.54552231184988
su,69.48137700714751
fundraising,-53.706156527973384
janniarycontent,-45.224041201402834
sock,62.4796364460904
safari,-58.50991076057189
du,-51.22037418457186
constant,63.65750269411206
dilja,-46.71338315945541
ah_yes,46.65147655779407
dress_code,-55.19042546546657
slay_hard,-44.236552822161094
possess,62.49917884264651
adorable,51.73726115392648
lowkey,55.9454175244366
pitch,57.383168580170704
mars,-58.15463018289419
knee,-60.48399363370148
stylist,-59.148473380434126
disagree,51.377669309674445
left,-53.836998746413464
te,-54.42755818448624
tvorchi_ukraine,41.27721667160612
monarchy,60.03721814889428
douzepoint,58.27295812347708
albina,47.0512173491571
momento,-52.29291889616466
reunion,-50.3470005259017
andor,56.22608726492146
slayyy,-62.53127651980292
ruffle,71.90750177354913
albanias,56.923192783385446
trouser,-52.26415974511334
cypriot,-46.21129226884727
amazing_atmosphere,-52.32186594481978
pattern,-58.165830861861366
grandmother,54.52524637548279
past_present,-56.38210259388772
look_gorgeous,51.94075756969785
ponytail,66.43169496174886
meter,66.18524280681586
attach,-65.59004348188783
shenanigan,-55.763499549169445
involve_write,50.13537152895692
stair,-62.184486976604816
grahamnortonradioshow,-58.181588126235965
broadcast_live,-47.23640318433323
squeeze,60.547669966759955
property,64.65013073698171
kings,-52.26053630435639
pullmanliverpool,-49.0729697375298
chef,57.794642306055
living_room,-55.67647310610948
gap,56.67935634462098
marino,-47.528716067360016
eurovisionfanart,55.995001508131764
deem,59.514021798344444
dois,-59.044123772313526
prior,-55.719270480311465
canadian,-42.457424067392985
mai,46.75840782605292
albanian,53.52029760956738
dire,-51.63960681375501
harm,-61.04079838372036
stone,-50.00015263663336
pm_bst,47.903214774540245
exclusive_interview,-37.696288532192355
red_carpet,-55.02904533513366
hotel_room,-56.17991186751317
halloween,59.36487210907376
epic_flute,-58.339470032976884
dynamic,-61.29955650021201
italians,45.18318624048895
kit,-61.987174214103995
royalty,-50.063384436899916
masterchef,-62.554605259729776
switzerland_remo,43.68181983799218
mimicat_portugal,49.029046399555625
speaker,-68.09122106551764
jewellery,68.32690573611166
surpass_million,-48.364551158057
kylie,46.00373489717643
po,-53.4068468630829
upgrade,-58.14310461514047
follow_follow,-58.81348522593564
lip,69.37077719799314
mission,57.5245501425472
delighted,51.07488339458343
premiere,52.228629021341575
cooking,63.131574838422516
flow,-49.287384451540134
consistent,54.44552625203202
daily_predictive,-41.886766123411064
solo_videmment,54.405492428097936
environment,51.89403454231146
essential,-61.364164702067
translation,-54.299217821882614
inclusion,51.78947822389456
bbc_radio,-56.246965754437866
hmm,-51.33520945141895
pot,-53.04019345820967
germany_send,-56.543246040942705
technical_issue,-59.45392329925325
chip,60.79825902760931
edm,53.578765645638555
mall,-72.1737089542872
hopeful,-60.52620789952734
lcrtravelupdate,-53.387354639808095
check_late,-60.22893994687349
pepecoin,-68.63531577892805
strip,69.33704105167293
hardly,53.20512416964233
realmadrid,68.55125911237937
excitement_mount,-51.60198567670244
women,56.33760444449079
agenda,55.81813080856929
thvgma,-47.01445850887691
northwest,-56.30317526907747
organize,-53.3667408539833
dragrace,51.50153394448743
lime_street,-62.78697674197582
safety,-57.598442783588816
en_la,58.25767217756989
different_country,58.64249081116962
look_fabulous,-53.796810329627384
absolutely_stunning,-42.18876961516208
tv_audience,-55.84577945200488
queen_kings,-55.942409675041965
rendition,-46.682715535882416
sneak,47.65609275800726
snack,-53.274141901467
eg,-68.77925765522232
camilla,-69.73274868739628
monday_pm,-65.02005625405071
stay_tune,-53.88719223443975
ea_ea,-46.75918135641728
co,-49.491901078509976
cup_tea,-49.80465405384974
kings_norway,52.86213496154054
nhs,48.60988698169718
nul_point,-45.91701140294972
premier_league,53.355845643872556
rd_th,47.24049632349659
week_ahead,52.403329213502516
streaming_platform,-58.491245198976834
section,57.97925167150631
serie,-58.591379450751596
look_cool,-40.68773041264725
early_s,51.78253953371339
ahead_big,53.897553062936986
toe,-65.58964612965593
descend,-60.63256522395064
strength,-72.39336088865534
crown_czechia,-52.231377603115966
versace_baby,45.45843283205936
neutral,-60.66076422107731
delete,-46.50073229820538
dm_interested,-50.867937473677365
plz,-51.898584391958245
newprofilepic,54.5460927245996
ua,-57.66318144550363
little_change,-52.109069254777054
prepare_stage,-56.37479481031824
accreditation,59.03554445113021
dedicated,-54.188582748711106
piece_art,56.21663582766245
whatsapp,49.523264275025014
julia,-51.90197113149508
far_away,51.99893792886661
ruslana,-45.963283370432165
authentic,59.52518889221463
personal_rank,50.19024666047245
tournament,-48.23365613189745
amp_yellow,48.081440572601025
yellow_submarine,53.653954411268906
fat,48.88308935722612
dunno,51.95332312252413
playlist_spotify,50.409883500712496
liver_building,-52.571429106129216
underwater,61.11577608407634
crystal,-55.57120432633908
punk,61.03548224615293
burst,-58.82672671979994
genuine,61.00032252711605
pool,61.342022477132794
latvias,-49.00173807205472
scare,49.7445679006407
benidormf,62.727526253612325
lithuania_monika,47.44224015085502
bst,52.781793079977284
meditation,65.35491224059989
wild_dance,48.50424101627894
symbol,63.63928297230528
slovenias,51.5700193059101
commitment,-62.34373259672553
revenue,61.61241524502881
ab,-49.77392797420897
euroensayosm,46.78250576869168
rehersal_day,46.68828329305914
embarrassment,-46.746287506063034
powerhouse,-50.316381841363125
huge_fan,64.84319281734757
alessandra_queenofkings,54.02687904343745
bojancvjetianin,-54.15799677304074
thank_u,-38.27401490353909
science_slammer,61.71363462414331
reportedly,-55.90650784929816
eno,-64.27176470806036
tearsofthekingdom,-47.71232795773319
high_school,54.45704659451924
partnership,-56.268429574881814
raw,-53.86978179211088
essence,-63.513365919306146
australia_voyager,-46.52256921318046
cheesy,61.85611936454444
sure_dontmissabeat,32.98073609353358
answer_question,-47.57533697148198
factor,58.65356881338545
tung_auditorium,73.97241240453519
intense,-59.35682678596997
promo,57.70459826369733
ebay,-57.96733734134743
hour_later,-43.51334165502607
suspect,-53.772936388577065
unite_music,52.166926169914525
yellow_blue,-54.267277506752606
decoration,-55.533368166641964
thelightwithin,-59.03137597458635
heart_soul,-48.22870715030793
withdrawal,-52.470629463017225
big_disappointment,49.33532663473879
month_ago,-50.240778609448924
homage,-56.55819579454238
bloke,-54.49941524631411
checking,50.485289333058724
jokerout_carpediem,56.297914555779265
visiontees,56.4176984630702
specific,-65.06992738280732
sensational,-51.42428595264189
infectious,-65.18350071391943
ja,-55.02956765554969
year_row,48.69250993031515
hope_guy,53.85434935452797
installation,65.42073064048898
cabaret,-52.640744050649594
fanbase,43.5219623800467
incredibly_proud,-47.05044642695434
automatic_qualifier,54.20042578474064
route,57.153164090322434
education,71.49527340892098
castle,53.99609860800536
server,-49.51246513266676
charity_shop,-53.18267477169836
appreciation,55.84865553576973
passion,63.7869967896051
est,47.92885246953916
instead_write,46.869566878817544
technical,52.71322475525476
spare_ticket,-47.78316039177923
benidorm,-61.84423398742563
let_honest,-51.3033018935854
fb,-56.59602456632882
sharing,55.61954478364164
greece_qualify,-48.883677417299126
racist,-58.55419694415623
dodgy,-50.359139433905476
eastern,54.15977181995097
rarely,-61.450803202886604
victorvernicos_whattheysay,45.944399395127164
oscar,-46.1882967092416
albania_qualify,-33.60475740427829
press_pass,52.99607568000457
lush,-54.5246136827266
bone,-65.82994900135581
previously,-59.277084504670036
monikalinkyte,-50.187860705544324
fuego,-51.48817828385522
eleni_foureira,56.38579674133263
ukrainewar,-50.92523696574826
freedomday,53.390863711765434
checkout,-58.62813750140867
spaceman,53.86999599324482
czech,61.64670410925357
austria_norway,42.96863186729297
insanity,-50.427646970424604
private,60.703655300803185
collaborate,48.878841974030095
occur,-51.00281936089821
brunette_futurelover,-44.80592003070019
sell_ticket,-51.19712080004241
high_note,53.206159950350155
iwroteasong_maemuller,47.40788340476178
village_pier,-43.08914908784879
couple_day,54.82419356489707
energetic,55.035058330680556
thth,-52.661208266350094
luna,-55.36285568030322
ye,57.802430544592156
collect,-56.45628265715378
stellar,60.53957875968143
stig,43.753399008945166
ita,-59.116006190139956
musica,-59.18173318922446
national_selection,59.86956256051594
glitt_m,64.40326912103521
ukraina,-55.73721296897545
k_duje,-74.251624154716
k_dgt,-70.26337694284103
tell_k,52.70430687458341
eurovisiongreece,52.41159097582782
blind_channel,-52.429237958207594
identity,-64.95324823577495
automatically,59.51869090084742
backwards,58.481921519194344
resist,61.76060658215003
camera_work,-47.05337305598489
france_austria,45.036966666647864
joker_carpe,-40.27526258775062
committee,65.1094678495369
master,52.26718165322753
liverpool_mamp,-69.76182591258322
tvp,58.20814681742763
alike,-67.14708651510968
